id_lance;ANO;NMAREA;COBARCO;NLANCE;NUMANZUELOS;PALANGRE;LFECHA;VFECHA;VLATINI;VLONINI;VLATFIN;VLONFIN;FASELUNAR;VALIDO;basin;Area1;COESP;n_ind;MES;Time;DateTime;MoonPhase;id;geometry
2021_A_23_1;2021;23;A;1;1200;2;26/10/2021;27/10/2021;28.162;-16.849;28.182;-16.878;CM;NA;atl;can;SMA;0;10;2:20:00;27/10/2021 2:20;Menguante;96;c(-16.849, 28.162)
2021_A_23_1;2021;23;A;1;1200;2;26/10/2021;27/10/2021;28.162;-16.849;28.182;-16.878;CM;NA;atl;can;BSH;10;10;2:20:00;27/10/2021 2:20;Menguante;96;c(-16.849, 28.162)
2021_A_23_1;2021;23;A;1;1200;2;26/10/2021;27/10/2021;28.162;-16.849;28.182;-16.878;CM;NA;atl;can;SWO;21;10;2:20:00;27/10/2021 2:20;Menguante;96;c(-16.849, 28.162)
2021_A_23_2;2021;23;A;2;1200;2;27/10/2021;28/10/2021;28.118;-16.835;28.072;-16.793;CM;NA;atl;can;BSH;3;10;3:00:00;28/10/2021 3:00;Menguante;96;c(-16.835, 28.118)
2021_A_23_2;2021;23;A;2;1200;2;27/10/2021;28/10/2021;28.118;-16.835;28.072;-16.793;CM;NA;atl;can;SWO;17;10;3:00:00;28/10/2021 3:00;Menguante;96;c(-16.835, 28.118)
2021_A_23_2;2021;23;A;2;1200;2;27/10/2021;28/10/2021;28.118;-16.835;28.072;-16.793;CM;NA;atl;can;SMA;0;10;3:00:00;28/10/2021 3:00;Menguante;96;c(-16.835, 28.118)
2021_A_23_3;2021;23;A;3;1200;2;28/10/2021;29/10/2021;28.097;-16.809;28.085;-16.803;CM;NA;atl;can;SMA;1;10;2:11:00;29/10/2021 2:11;Menguante;96;c(-16.809, 28.097)
2021_A_23_3;2021;23;A;3;1200;2;28/10/2021;29/10/2021;28.097;-16.809;28.085;-16.803;CM;NA;atl;can;SWO;14;10;2:11:00;29/10/2021 2:11;Menguante;96;c(-16.809, 28.097)
2021_A_23_3;2021;23;A;3;1200;2;28/10/2021;29/10/2021;28.097;-16.809;28.085;-16.803;CM;NA;atl;can;BSH;0;10;2:11:00;29/10/2021 2:11;Menguante;96;c(-16.809, 28.097)
2021_A_23_4;2021;23;A;4;1120;2;29/10/2021;30/10/2021;27.57;-17.769;27.816;-16.88;CM;NA;atl;can;BSH;0;10;2:20:00;30/10/2021 2:20;Menguante;77;c(-17.769, 27.57)
2021_A_23_4;2021;23;A;4;1120;2;29/10/2021;30/10/2021;27.57;-17.769;27.816;-16.88;CM;NA;atl;can;SWO;14;10;2:20:00;30/10/2021 2:20;Menguante;77;c(-17.769, 27.57)
2021_A_23_4;2021;23;A;4;1120;2;29/10/2021;30/10/2021;27.57;-17.769;27.816;-16.88;CM;NA;atl;can;SMA;0;10;2:20:00;30/10/2021 2:20;Menguante;77;c(-17.769, 27.57)
2021_A_23_5;2021;23;A;5;1200;2;30/10/2021;31/10/2021;27.906;-17.316;28.001;-17.055;CM;NA;atl;can;SWO;18;10;1:45:00;31/10/2021 1:45;Menguante;97;c(-17.316, 27.906)
2021_A_23_5;2021;23;A;5;1200;2;30/10/2021;31/10/2021;27.906;-17.316;28.001;-17.055;CM;NA;atl;can;SMA;1;10;1:45:00;31/10/2021 1:45;Menguante;97;c(-17.316, 27.906)
2021_A_23_5;2021;23;A;5;1200;2;30/10/2021;31/10/2021;27.906;-17.316;28.001;-17.055;CM;NA;atl;can;BSH;0;10;1:45:00;31/10/2021 1:45;Menguante;97;c(-17.316, 27.906)
2021_A_23_6;2021;23;A;6;1120;2;31/10/2021;01/11/2021;27.927;-17.252;27.934;-17.324;CM;NA;atl;can;SWO;25;10;2:30:00;01/11/2021 2:30;Menguante;97;c(-17.252, 27.927)
2021_A_23_6;2021;23;A;6;1120;2;31/10/2021;01/11/2021;27.927;-17.252;27.934;-17.324;CM;NA;atl;can;BSH;0;10;2:30:00;01/11/2021 2:30;Menguante;97;c(-17.252, 27.927)
2021_A_23_6;2021;23;A;6;1120;2;31/10/2021;01/11/2021;27.927;-17.252;27.934;-17.324;CM;NA;atl;can;SMA;0;10;2:30:00;01/11/2021 2:30;Menguante;97;c(-17.252, 27.927)
2021_A_23_7;2021;23;A;7;1120;2;01/11/2021;02/11/2021;27.953;-17.234;27.964;-17.091;CM;NA;atl;can;BSH;0;11;2:45:00;02/11/2021 2:45;New;97;c(-17.234, 27.953)
2021_A_23_7;2021;23;A;7;1120;2;01/11/2021;02/11/2021;27.953;-17.234;27.964;-17.091;CM;NA;atl;can;SMA;0;11;2:45:00;02/11/2021 2:45;New;97;c(-17.234, 27.953)
2021_A_23_7;2021;23;A;7;1120;2;01/11/2021;02/11/2021;27.953;-17.234;27.964;-17.091;CM;NA;atl;can;SWO;12;11;2:45:00;02/11/2021 2:45;New;97;c(-17.234, 27.953)
2021_A_23_8;2021;23;A;8;1040;2;02/11/2021;03/11/2021;28.356;-16.976;27.997;-16.654;CM;NA;atl;can;BSH;1;11;2:40:00;03/11/2021 2:40;New;96;c(-16.976, 28.356)
2021_A_23_8;2021;23;A;8;1040;2;02/11/2021;03/11/2021;28.356;-16.976;27.997;-16.654;CM;NA;atl;can;SMA;0;11;2:40:00;03/11/2021 2:40;New;96;c(-16.976, 28.356)
2021_A_23_8;2021;23;A;8;1040;2;02/11/2021;03/11/2021;28.356;-16.976;27.997;-16.654;CM;NA;atl;can;SWO;5;11;2:40:00;03/11/2021 2:40;New;96;c(-16.976, 28.356)
2021_A_24_1;2021;24;A;1;1200;2;09/11/2021;10/11/2021;26.92;-18.292;27.452;-18.196;CC;NA;atl;can;SMA;0;11;2:30:00;10/11/2021 2:30;Creciente;78;c(-18.292, 26.92)
2021_A_24_1;2021;24;A;1;1200;2;09/11/2021;10/11/2021;26.92;-18.292;27.452;-18.196;CC;NA;atl;can;BSH;11;11;2:30:00;10/11/2021 2:30;Creciente;78;c(-18.292, 26.92)
2021_A_24_1;2021;24;A;1;1200;2;09/11/2021;10/11/2021;26.92;-18.292;27.452;-18.196;CC;NA;atl;can;SWO;20;11;2:30:00;10/11/2021 2:30;Creciente;78;c(-18.292, 26.92)
2021_A_24_2;2021;24;A;2;1200;2;10/11/2021;11/11/2021;26.655;-18.31;27.159;-18.187;CC;NA;atl;can;SWO;30;11;2:10:00;11/11/2021 2:10;Creciente;78;c(-18.31, 26.655)
2021_A_24_2;2021;24;A;2;1200;2;10/11/2021;11/11/2021;26.655;-18.31;27.159;-18.187;CC;NA;atl;can;BSH;8;11;2:10:00;11/11/2021 2:10;Creciente;78;c(-18.31, 26.655)
2021_A_24_2;2021;24;A;2;1200;2;10/11/2021;11/11/2021;26.655;-18.31;27.159;-18.187;CC;NA;atl;can;SMA;0;11;2:10:00;11/11/2021 2:10;Creciente;78;c(-18.31, 26.655)
2021_A_24_3;2021;24;A;3;1200;2;11/11/2021;12/11/2021;26.541;-18.342;27.051;-18.286;CC;NA;atl;can;SMA;1;11;2:32:00;12/11/2021 2:32;Creciente;78;c(-18.342, 26.541)
2021_A_24_3;2021;24;A;3;1200;2;11/11/2021;12/11/2021;26.541;-18.342;27.051;-18.286;CC;NA;atl;can;SWO;18;11;2:32:00;12/11/2021 2:32;Creciente;78;c(-18.342, 26.541)
2021_A_24_3;2021;24;A;3;1200;2;11/11/2021;12/11/2021;26.541;-18.342;27.051;-18.286;CC;NA;atl;can;BSH;6;11;2:32:00;12/11/2021 2:32;Creciente;78;c(-18.342, 26.541)
2021_A_24_4;2021;24;A;4;1120;2;12/11/2021;13/11/2021;26.623;-18.238;27.247;-18.144;CC;NA;atl;can;BSH;1;11;2:20:00;13/11/2021 2:20;Creciente;78;c(-18.238, 26.623)
2021_A_24_4;2021;24;A;4;1120;2;12/11/2021;13/11/2021;26.623;-18.238;27.247;-18.144;CC;NA;atl;can;SMA;0;11;2:20:00;13/11/2021 2:20;Creciente;78;c(-18.238, 26.623)
2021_A_24_4;2021;24;A;4;1120;2;12/11/2021;13/11/2021;26.623;-18.238;27.247;-18.144;CC;NA;atl;can;SWO;21;11;2:20:00;13/11/2021 2:20;Creciente;78;c(-18.238, 26.623)
2021_A_24_5;2021;24;A;5;1200;2;13/11/2021;14/11/2021;26.644;-18.191;27.25;-18.158;CC;NA;atl;can;BSH;3;11;2:30:00;14/11/2021 2:30;Creciente;78;c(-18.191, 26.644)
2021_A_24_5;2021;24;A;5;1200;2;13/11/2021;14/11/2021;26.644;-18.191;27.25;-18.158;CC;NA;atl;can;SMA;0;11;2:30:00;14/11/2021 2:30;Creciente;78;c(-18.191, 26.644)
2021_A_24_5;2021;24;A;5;1200;2;13/11/2021;14/11/2021;26.644;-18.191;27.25;-18.158;CC;NA;atl;can;SWO;22;11;2:30:00;14/11/2021 2:30;Creciente;78;c(-18.191, 26.644)
2021_A_24_6;2021;24;A;6;1040;2;14/11/2021;15/11/2021;27.519;-17.67;27.581;-16.813;CC;NA;atl;can;SWO;16;11;2:30:00;15/11/2021 2:30;Creciente;77;c(-17.67, 27.519)
2021_A_24_6;2021;24;A;6;1040;2;14/11/2021;15/11/2021;27.519;-17.67;27.581;-16.813;CC;NA;atl;can;BSH;0;11;2:30:00;15/11/2021 2:30;Creciente;77;c(-17.67, 27.519)
2021_A_24_6;2021;24;A;6;1040;2;14/11/2021;15/11/2021;27.519;-17.67;27.581;-16.813;CC;NA;atl;can;SMA;0;11;2:30:00;15/11/2021 2:30;Creciente;77;c(-17.67, 27.519)
2021_A_24_7;2021;24;A;7;1120;2;15/11/2021;16/11/2021;27.021;-16.321;27.426;-16.2;CC;NA;atl;can;SMA;0;11;2:20:00;16/11/2021 2:20;Full;117;c(-16.321, 27.021)
2021_A_24_7;2021;24;A;7;1120;2;15/11/2021;16/11/2021;27.021;-16.321;27.426;-16.2;CC;NA;atl;can;BSH;0;11;2:20:00;16/11/2021 2:20;Full;117;c(-16.321, 27.021)
2021_A_24_7;2021;24;A;7;1120;2;15/11/2021;16/11/2021;27.021;-16.321;27.426;-16.2;CC;NA;atl;can;SWO;18;11;2:20:00;16/11/2021 2:20;Full;117;c(-16.321, 27.021)
2021_A_25_1;2021;25;A;1;1425;2;18/11/2021;19/11/2021;28.321;-15.09;28.292;-15.885;CC;NA;atl;can;SWO;16;11;2:30:00;19/11/2021 2:30;Full;136;c(-15.09, 28.321)
2021_A_25_1;2021;25;A;1;1425;2;18/11/2021;19/11/2021;28.321;-15.09;28.292;-15.885;CC;NA;atl;can;BSH;0;11;2:30:00;19/11/2021 2:30;Full;136;c(-15.09, 28.321)
2021_A_25_1;2021;25;A;1;1425;2;18/11/2021;19/11/2021;28.321;-15.09;28.292;-15.885;CC;NA;atl;can;SMA;1;11;2:30:00;19/11/2021 2:30;Full;136;c(-15.09, 28.321)
2021_A_25_2;2021;25;A;2;1425;2;19/11/2021;20/11/2021;27.523;-16.794;27.638;-16.259;CC;NA;atl;can;SWO;34;11;2:36:00;20/11/2021 2:36;Full;97;c(-16.794, 27.523)
2021_A_25_2;2021;25;A;2;1425;2;19/11/2021;20/11/2021;27.523;-16.794;27.638;-16.259;CC;NA;atl;can;SMA;0;11;2:36:00;20/11/2021 2:36;Full;97;c(-16.794, 27.523)
2021_A_25_2;2021;25;A;2;1425;2;19/11/2021;20/11/2021;27.523;-16.794;27.638;-16.259;CC;NA;atl;can;BSH;0;11;2:36:00;20/11/2021 2:36;Full;97;c(-16.794, 27.523)
2021_A_25_3;2021;25;A;3;1425;2;20/11/2021;21/11/2021;27.562;-16.822;27.629;-16.355;LL;NA;atl;can;BSH;0;11;2:34:00;21/11/2021 2:34;Full;97;c(-16.822, 27.562)
2021_A_25_3;2021;25;A;3;1425;2;20/11/2021;21/11/2021;27.562;-16.822;27.629;-16.355;LL;NA;atl;can;SMA;0;11;2:34:00;21/11/2021 2:34;Full;97;c(-16.822, 27.562)
2021_A_25_3;2021;25;A;3;1425;2;20/11/2021;21/11/2021;27.562;-16.822;27.629;-16.355;LL;NA;atl;can;SWO;23;11;2:34:00;21/11/2021 2:34;Full;97;c(-16.822, 27.562)
2021_A_25_4;2021;25;A;4;1425;2;21/11/2021;22/11/2021;27.51;-17.263;27.498;-16.509;CM;NA;atl;can;SMA;2;11;2:45:00;22/11/2021 2:45;Full;97;c(-17.263, 27.51)
2021_A_25_4;2021;25;A;4;1425;2;21/11/2021;22/11/2021;27.51;-17.263;27.498;-16.509;CM;NA;atl;can;BSH;0;11;2:45:00;22/11/2021 2:45;Full;97;c(-17.263, 27.51)
2021_A_25_4;2021;25;A;4;1425;2;21/11/2021;22/11/2021;27.51;-17.263;27.498;-16.509;CM;NA;atl;can;SWO;22;11;2:45:00;22/11/2021 2:45;Full;97;c(-17.263, 27.51)
2021_A_25_5;2021;25;A;5;1330;2;22/11/2021;23/11/2021;27.748;-16.933;27.774;-16.393;CM;NA;atl;can;BSH;1;11;2:45:00;23/11/2021 2:45;Full;97;c(-16.933, 27.748)
2021_A_25_5;2021;25;A;5;1330;2;22/11/2021;23/11/2021;27.748;-16.933;27.774;-16.393;CM;NA;atl;can;SWO;11;11;2:45:00;23/11/2021 2:45;Full;97;c(-16.933, 27.748)
2021_A_25_5;2021;25;A;5;1330;2;22/11/2021;23/11/2021;27.748;-16.933;27.774;-16.393;CM;NA;atl;can;SMA;0;11;2:45:00;23/11/2021 2:45;Full;97;c(-16.933, 27.748)
2021_A_25_6;2021;25;A;6;1330;2;23/11/2021;24/11/2021;28.326;-15.283;28.213;-15.903;CM;NA;atl;can;SMA;0;11;3:15:00;24/11/2021 3:15;Menguante;136;c(-15.283, 28.326)
2021_A_25_6;2021;25;A;6;1330;2;23/11/2021;24/11/2021;28.326;-15.283;28.213;-15.903;CM;NA;atl;can;BSH;0;11;3:15:00;24/11/2021 3:15;Menguante;136;c(-15.283, 28.326)
2021_A_25_6;2021;25;A;6;1330;2;23/11/2021;24/11/2021;28.326;-15.283;28.213;-15.903;CM;NA;atl;can;SWO;17;11;3:15:00;24/11/2021 3:15;Menguante;136;c(-15.283, 28.326)
2021_A_25_7;2021;25;A;7;1330;2;24/11/2021;25/11/2021;28.367;-15.112;28.377;-15.865;CM;NA;atl;can;BSH;0;11;2:20:00;25/11/2021 2:20;Menguante;136;c(-15.112, 28.367)
2021_A_25_7;2021;25;A;7;1330;2;24/11/2021;25/11/2021;28.367;-15.112;28.377;-15.865;CM;NA;atl;can;SMA;0;11;2:20:00;25/11/2021 2:20;Menguante;136;c(-15.112, 28.367)
2021_A_25_7;2021;25;A;7;1330;2;24/11/2021;25/11/2021;28.367;-15.112;28.377;-15.865;CM;NA;atl;can;SWO;15;11;2:20:00;25/11/2021 2:20;Menguante;136;c(-15.112, 28.367)
2021_A_26_1;2021;26;A;1;1330;2;30/11/2021;01/12/2021;28.314;-15.834;28.329;-15.259;CM;NA;atl;can;BSH;7;11;2:20:00;01/12/2021 2:20;New;116;c(-15.834, 28.314)
2021_A_26_1;2021;26;A;1;1330;2;30/11/2021;01/12/2021;28.314;-15.834;28.329;-15.259;CM;NA;atl;can;SWO;15;11;2:20:00;01/12/2021 2:20;New;116;c(-15.834, 28.314)
2021_A_26_1;2021;26;A;1;1330;2;30/11/2021;01/12/2021;28.314;-15.834;28.329;-15.259;CM;NA;atl;can;SMA;0;11;2:20:00;01/12/2021 2:20;New;116;c(-15.834, 28.314)
2021_A_26_2;2021;26;A;2;1235;2;09/12/2021;10/12/2021;35.766;-7.674;35.965;-6.846;CC;NA;atl;por;SWO;4;12;2:26:00;10/12/2021 2:26;Creciente;269;c(-7.674, 35.766)
2021_A_26_2;2021;26;A;2;1235;2;09/12/2021;10/12/2021;35.766;-7.674;35.965;-6.846;CC;NA;atl;por;SMA;0;12;2:26:00;10/12/2021 2:26;Creciente;269;c(-7.674, 35.766)
2021_A_26_2;2021;26;A;2;1235;2;09/12/2021;10/12/2021;35.766;-7.674;35.965;-6.846;CC;NA;atl;por;BSH;7;12;2:26:00;10/12/2021 2:26;Creciente;269;c(-7.674, 35.766)
2021_A_3_1;2021;3;A;1;1176;3;26/05/2021;28/05/2021;36.131;-2.228;36.341;-2.336;CC;NA;med;med;BSH;1;5;5:15:00;28/05/2021 5:15;Full;388;c(-2.228, 36.131)
2021_A_3_1;2021;3;A;1;1176;3;26/05/2021;28/05/2021;36.131;-2.228;36.341;-2.336;CC;NA;med;med;SMA;0;5;5:15:00;28/05/2021 5:15;Full;388;c(-2.228, 36.131)
2021_A_3_1;2021;3;A;1;1176;3;26/05/2021;28/05/2021;36.131;-2.228;36.341;-2.336;CC;NA;med;med;SWO;6;5;5:15:00;28/05/2021 5:15;Full;388;c(-2.228, 36.131)
2021_A_3_2;2021;3;A;2;2940;3;27/05/2021;28/05/2021;36.315;-2.311;36.049;-2.27;LL;NA;med;med;SMA;0;5;15:28:00;28/05/2021 15:28;Full;388;c(-2.311, 36.315)
2021_A_3_2;2021;3;A;2;2940;3;27/05/2021;28/05/2021;36.315;-2.311;36.049;-2.27;LL;NA;med;med;BSH;2;5;15:28:00;28/05/2021 15:28;Full;388;c(-2.311, 36.315)
2021_A_3_2;2021;3;A;2;2940;3;27/05/2021;28/05/2021;36.315;-2.311;36.049;-2.27;LL;NA;med;med;SWO;8;5;15:28:00;28/05/2021 15:28;Full;388;c(-2.311, 36.315)
2021_A_3_3;2021;3;A;3;2058;3;28/05/2021;30/05/2021;36.134;-2.225;36.186;-2.272;CM;NA;med;med;SWO;3;5;3:57:00;30/05/2021 3:57;Menguante;388;c(-2.225, 36.134)
2021_A_3_3;2021;3;A;3;2058;3;28/05/2021;30/05/2021;36.134;-2.225;36.186;-2.272;CM;NA;med;med;SMA;0;5;3:57:00;30/05/2021 3:57;Menguante;388;c(-2.225, 36.134)
2021_A_3_3;2021;3;A;3;2058;3;28/05/2021;30/05/2021;36.134;-2.225;36.186;-2.272;CM;NA;med;med;BSH;3;5;3:57:00;30/05/2021 3:57;Menguante;388;c(-2.225, 36.134)
2021_A_3_4;2021;3;A;4;2058;3;29/05/2021;31/05/2021;36.107;-2.248;36.019;-2.214;CM;NA;med;med;SWO;6;5;6:22:00;31/05/2021 6:22;Menguante;388;c(-2.248, 36.107)
2021_A_3_4;2021;3;A;4;2058;3;29/05/2021;31/05/2021;36.107;-2.248;36.019;-2.214;CM;NA;med;med;SMA;0;5;6:22:00;31/05/2021 6:22;Menguante;388;c(-2.248, 36.107)
2021_A_3_4;2021;3;A;4;2058;3;29/05/2021;31/05/2021;36.107;-2.248;36.019;-2.214;CM;NA;med;med;BSH;0;5;6:22:00;31/05/2021 6:22;Menguante;388;c(-2.248, 36.107)
2021_A_3_5;2021;3;A;5;2058;3;30/05/2021;01/06/2021;35.918;-2.353;36.055;-2.203;CM;NA;med;med;BSH;0;5;0:32:00;01/06/2021 0:32;Menguante;389;c(-2.353, 35.918)
2021_A_3_5;2021;3;A;5;2058;3;30/05/2021;01/06/2021;35.918;-2.353;36.055;-2.203;CM;NA;med;med;SMA;0;5;0:32:00;01/06/2021 0:32;Menguante;389;c(-2.353, 35.918)
2021_A_3_5;2021;3;A;5;2058;3;30/05/2021;01/06/2021;35.918;-2.353;36.055;-2.203;CM;NA;med;med;SWO;14;5;0:32:00;01/06/2021 0:32;Menguante;389;c(-2.353, 35.918)
2021_A_4_1;2021;4;A;1;2058;3;01/06/2021;03/06/2021;36.148;-2.243;36.125;-2.275;CM;NA;med;med;SMA;0;6;5:29:00;03/06/2021 5:29;Menguante;388;c(-2.243, 36.148)
2021_A_4_1;2021;4;A;1;2058;3;01/06/2021;03/06/2021;36.148;-2.243;36.125;-2.275;CM;NA;med;med;SWO;10;6;5:29:00;03/06/2021 5:29;Menguante;388;c(-2.243, 36.148)
2021_A_4_1;2021;4;A;1;2058;3;01/06/2021;03/06/2021;36.148;-2.243;36.125;-2.275;CM;NA;med;med;BSH;0;6;5:29:00;03/06/2021 5:29;Menguante;388;c(-2.243, 36.148)
2021_A_4_2;2021;4;A;2;2058;3;02/06/2021;04/06/2021;36.286;-1.472;36.254;-1.607;CM;NA;med;med;SWO;8;6;8:10:00;04/06/2021 8:10;Menguante;408;c(-1.472, 36.286)
2021_A_4_2;2021;4;A;2;2058;3;02/06/2021;04/06/2021;36.286;-1.472;36.254;-1.607;CM;NA;med;med;BSH;0;6;8:10:00;04/06/2021 8:10;Menguante;408;c(-1.472, 36.286)
2021_A_4_2;2021;4;A;2;2058;3;02/06/2021;04/06/2021;36.286;-1.472;36.254;-1.607;CM;NA;med;med;SMA;0;6;8:10:00;04/06/2021 8:10;Menguante;408;c(-1.472, 36.286)
2021_A_4_3;2021;4;A;3;2058;3;04/06/2021;05/06/2021;36.354;-1.393;36.361;-1.457;CM;NA;med;med;SWO;13;6;7:21:00;05/06/2021 7:21;Menguante;408;c(-1.393, 36.354)
2021_A_4_3;2021;4;A;3;2058;3;04/06/2021;05/06/2021;36.354;-1.393;36.361;-1.457;CM;NA;med;med;SMA;0;6;7:21:00;05/06/2021 7:21;Menguante;408;c(-1.393, 36.354)
2021_A_4_3;2021;4;A;3;2058;3;04/06/2021;05/06/2021;36.354;-1.393;36.361;-1.457;CM;NA;med;med;BSH;0;6;7:21:00;05/06/2021 7:21;Menguante;408;c(-1.393, 36.354)
2021_A_4_4;2021;4;A;4;2058;3;05/06/2021;06/06/2021;36.367;-1.315;36.368;-1.337;CM;NA;med;med;BSH;0;6;4:56:00;06/06/2021 4:56;Menguante;408;c(-1.315, 36.367)
2021_A_4_4;2021;4;A;4;2058;3;05/06/2021;06/06/2021;36.367;-1.315;36.368;-1.337;CM;NA;med;med;SMA;0;6;4:56:00;06/06/2021 4:56;Menguante;408;c(-1.315, 36.367)
2021_A_4_4;2021;4;A;4;2058;3;05/06/2021;06/06/2021;36.367;-1.315;36.368;-1.337;CM;NA;med;med;SWO;9;6;4:56:00;06/06/2021 4:56;Menguante;408;c(-1.315, 36.367)
2021_A_5_1;2021;5;A;1;2058;3;06/06/2021;08/06/2021;36.497;-1.456;36.5;-1.45;CM;NA;med;med;BSH;0;6;8:00:00;08/06/2021 8:00;New;408;c(-1.456, 36.497)
2021_A_5_1;2021;5;A;1;2058;3;06/06/2021;08/06/2021;36.497;-1.456;36.5;-1.45;CM;NA;med;med;SWO;5;6;8:00:00;08/06/2021 8:00;New;408;c(-1.456, 36.497)
2021_A_5_1;2021;5;A;1;2058;3;06/06/2021;08/06/2021;36.497;-1.456;36.5;-1.45;CM;NA;med;med;SMA;0;6;8:00:00;08/06/2021 8:00;New;408;c(-1.456, 36.497)
2021_A_5_2;2021;5;A;2;2058;3;08/06/2021;09/06/2021;36.517;-1.437;36.456;-1.347;CM;NA;med;med;SMA;0;6;8:30:00;09/06/2021 8:30;New;408;c(-1.437, 36.517)
2021_A_5_2;2021;5;A;2;2058;3;08/06/2021;09/06/2021;36.517;-1.437;36.456;-1.347;CM;NA;med;med;SWO;8;6;8:30:00;09/06/2021 8:30;New;408;c(-1.437, 36.517)
2021_A_5_2;2021;5;A;2;2058;3;08/06/2021;09/06/2021;36.517;-1.437;36.456;-1.347;CM;NA;med;med;BSH;0;6;8:30:00;09/06/2021 8:30;New;408;c(-1.437, 36.517)
2021_A_5_3;2021;5;A;3;2058;3;09/06/2021;10/06/2021;36.399;-1.861;36.443;-1.917;CM;NA;med;med;BSH;0;6;6:23:00;10/06/2021 6:23;New;388;c(-1.861, 36.399)
2021_A_5_3;2021;5;A;3;2058;3;09/06/2021;10/06/2021;36.399;-1.861;36.443;-1.917;CM;NA;med;med;SWO;7;6;6:23:00;10/06/2021 6:23;New;388;c(-1.861, 36.399)
2021_A_5_3;2021;5;A;3;2058;3;09/06/2021;10/06/2021;36.399;-1.861;36.443;-1.917;CM;NA;med;med;SMA;0;6;6:23:00;10/06/2021 6:23;New;388;c(-1.861, 36.399)
2021_A_6_1;2021;6;A;1;4116;3;14/06/2021;15/06/2021;36.418;-1.934;36.326;-1.948;CC;NA;med;med;SMA;0;6;21:24:00;15/06/2021 21:24;Creciente;388;c(-1.934, 36.418)
2021_A_6_1;2021;6;A;1;4116;3;14/06/2021;15/06/2021;36.418;-1.934;36.326;-1.948;CC;NA;med;med;BSH;0;6;21:24:00;15/06/2021 21:24;Creciente;388;c(-1.934, 36.418)
2021_A_6_1;2021;6;A;1;4116;3;14/06/2021;15/06/2021;36.418;-1.934;36.326;-1.948;CC;NA;med;med;SWO;17;6;21:24:00;15/06/2021 21:24;Creciente;388;c(-1.934, 36.418)
2021_A_7_1;2021;7;A;1;4116;3;20/06/2021;21/06/2021;37.771;1.204;37.782;1.304;CC;NA;med;med;BSH;0;6;5:29:00;21/06/2021 5:29;Creciente;447;c(1.204, 37.771)
2021_A_7_1;2021;7;A;1;4116;3;20/06/2021;21/06/2021;37.771;1.204;37.782;1.304;CC;NA;med;med;SMA;0;6;5:29:00;21/06/2021 5:29;Creciente;447;c(1.204, 37.771)
2021_A_7_1;2021;7;A;1;4116;3;20/06/2021;21/06/2021;37.771;1.204;37.782;1.304;CC;NA;med;med;SWO;15;6;5:29:00;21/06/2021 5:29;Creciente;447;c(1.204, 37.771)
2021_A_7_2;2021;7;A;2;2352;3;21/06/2021;23/06/2021;37.716;1.232;37.795;1.271;CC;NA;med;med;BSH;0;6;6:36:00;23/06/2021 6:36;Full;447;c(1.232, 37.716)
2021_A_7_2;2021;7;A;2;2352;3;21/06/2021;23/06/2021;37.716;1.232;37.795;1.271;CC;NA;med;med;SMA;0;6;6:36:00;23/06/2021 6:36;Full;447;c(1.232, 37.716)
2021_A_7_2;2021;7;A;2;2352;3;21/06/2021;23/06/2021;37.716;1.232;37.795;1.271;CC;NA;med;med;SWO;6;6;6:36:00;23/06/2021 6:36;Full;447;c(1.232, 37.716)
2021_A_7_3;2021;7;A;3;1764;3;22/06/2021;24/06/2021;37.753;1.193;37.749;1.197;CC;NA;med;med;SWO;8;6;2:13:00;24/06/2021 2:13;Full;447;c(1.193, 37.753)
2021_A_7_3;2021;7;A;3;1764;3;22/06/2021;24/06/2021;37.753;1.193;37.749;1.197;CC;NA;med;med;BSH;0;6;2:13:00;24/06/2021 2:13;Full;447;c(1.193, 37.753)
2021_A_7_3;2021;7;A;3;1764;3;22/06/2021;24/06/2021;37.753;1.193;37.749;1.197;CC;NA;med;med;SMA;0;6;2:13:00;24/06/2021 2:13;Full;447;c(1.193, 37.753)
2021_A_8_1;2021;8;A;1;4410;3;24/06/2021;26/06/2021;38.055;1.1;37.759;0.986;CC;NA;med;med;SWO;20;6;6:00:00;26/06/2021 6:00;Full;446;c(1.1, 38.055)
2021_A_8_1;2021;8;A;1;4410;3;24/06/2021;26/06/2021;38.055;1.1;37.759;0.986;CC;NA;med;med;SMA;0;6;6:00:00;26/06/2021 6:00;Full;446;c(1.1, 38.055)
2021_A_8_1;2021;8;A;1;4410;3;24/06/2021;26/06/2021;38.055;1.1;37.759;0.986;CC;NA;med;med;BSH;0;6;6:00:00;26/06/2021 6:00;Full;446;c(1.1, 38.055)
2021_A_8_2;2021;8;A;2;4410;3;27/06/2021;28/06/2021;37.782;1.212;37.788;1.297;CM;NA;med;med;SMA;0;6;8:11:00;28/06/2021 8:11;Menguante;447;c(1.212, 37.782)
2021_A_8_2;2021;8;A;2;4410;3;27/06/2021;28/06/2021;37.782;1.212;37.788;1.297;CM;NA;med;med;BSH;0;6;8:11:00;28/06/2021 8:11;Menguante;447;c(1.212, 37.782)
2021_A_8_2;2021;8;A;2;4410;3;27/06/2021;28/06/2021;37.782;1.212;37.788;1.297;CM;NA;med;med;SWO;19;6;8:11:00;28/06/2021 8:11;Menguante;447;c(1.212, 37.782)
